playlist_name,added_at,track_name,artist_id,artist,album,album_type,release_date,duration_ms,duration_min,popularity,is_explicit,genres,track_id,track_url,preview_url
itd,2023-02-27T22:16:46Z,White Iverson,246dkjvS1zLTtiykXe5h60,Post Malone,Stoney (Deluxe),album,2016-12-09,256532,4.28,77,True,,6eT7xZZlB2mwyzJ2sUKG6w,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,
itd,2023-02-27T22:16:46Z,I Fall Apart,246dkjvS1zLTtiykXe5h60,Post Malone,Stoney (Deluxe),album,2016-12-09,223346,3.72,75,True,,75ZvA4QfFiZvzhj2xkaWAh,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,
itd,2023-02-27T22:16:46Z,Patient,246dkjvS1zLTtiykXe5h60,Post Malone,Stoney (Deluxe),album,2016-12-09,194333,3.24,59,True,,5DLTuH4A5VZB2HKpqHQR6t,https://open.spotify.com/track/5DLTuH4A5VZB2HKpqHQR6t,
itd,2023-02-27T22:16:46Z,Go Flex,246dkjvS1zLTtiykXe5h60,Post Malone,Stoney (Deluxe),album,2016-12-09,179613,2.99,73,True,,5yuShbu70mtHXY0yLzCQLQ,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ,
itd,2023-02-27T22:16:46Z,Feel,246dkjvS1zLTtiykXe5h60,"Post Malone, Kehlani",Stoney (Deluxe),album,2016-12-09,197120,3.29,57,True,,7MTIDmToGs0I5Oue9V0CHl,https://open.spotify.com/track/7MTIDmToGs0I5Oue9V0CHl,
itd,2023-02-27T22:16:46Z,Too Young,246dkjvS1zLTtiykXe5h60,Post Malone,Stoney (Deluxe),album,2016-12-09,237146,3.95,61,True,,4SYUUlkScpNR1QvPscXf8t,https://open.spotify.com/track/4SYUUlkScpNR1QvPscXf8t,
itd,2023-02-27T22:16:46Z,Congratulations,246dkjvS1zLTtiykXe5h60,"Post Malone, Quavo",Stoney (Deluxe),album,2016-12-09,220293,3.67,80,True,,3a1lNhkSLSkpJE4MSHpDu9,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,
itd,2023-02-27T22:16:46Z,Up There,246dkjvS1zLTtiykXe5h60,Post Malone,Stoney (Deluxe),album,2016-12-09,194826,3.25,60,True,,2rKmNEYrQxaOPZrOWKZpOc,https://open.spotify.com/track/2rKmNEYrQxaOPZrOWKZpOc,
itd,2023-02-27T22:16:46Z,"Yours Truly, Austin Post",246dkjvS1zLTtiykXe5h60,Post Malone,Stoney (Deluxe),album,2016-12-09,219146,3.65,55,True,,0LpiKjWMfZTkPPHonlM8nB,https://open.spotify.com/track/0LpiKjWMfZTkPPHonlM8nB,
itd,2023-02-27T22:16:46Z,Leave,246dkjvS1zLTtiykXe5h60,Post Malone,Stoney (Deluxe),album,2016-12-09,324853,5.41,56,True,,5dI1yHSqgmilFEqpGbqxHh,https://open.spotify.com/track/5dI1yHSqgmilFEqpGbqxHh,
itd,2023-02-27T22:16:46Z,Hit This Hard,246dkjvS1zLTtiykXe5h60,Post Malone,Stoney (Deluxe),album,2016-12-09,249026,4.15,54,True,,61jnrkPHpLumBf1kqGpRRt,https://open.spotify.com/track/61jnrkPHpLumBf1kqGpRRt,
itd,2023-02-27T22:16:46Z,Money Made Me Do It,246dkjvS1zLTtiykXe5h60,"Post Malone, 2 Chainz",Stoney (Deluxe),album,2016-12-09,224960,3.75,55,True,,1ysAvOdJgUjc6CqOQxepaz,https://open.spotify.com/track/1ysAvOdJgUjc6CqOQxepaz,
itd,2023-02-27T22:16:46Z,Feeling Whitney,246dkjvS1zLTtiykXe5h60,Post Malone,Stoney (Deluxe),album,2016-12-09,257265,4.29,71,True,,35r28RDot7nPE7y9K9H7l0,https://open.spotify.com/track/35r28RDot7nPE7y9K9H7l0,
itd,2023-02-27T22:16:53Z,Paranoid,246dkjvS1zLTtiykXe5h60,Post Malone,beerbongs & bentleys,album,2018-04-27,221786,3.7,62,False,,3fpVWegR6YOS1Yk5HSMYIq,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq,
itd,2023-02-27T22:16:53Z,Spoil My Night (feat. Swae Lee),246dkjvS1zLTtiykXe5h60,"Post Malone, Swae Lee",beerbongs & bentleys,album,2018-04-27,194560,3.24,61,True,,5VuxWXbt7XENQCtE9TzpTv,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv,
itd,2023-02-27T22:16:53Z,Rich & Sad,246dkjvS1zLTtiykXe5h60,Post Malone,beerbongs & bentleys,album,2018-04-27,206453,3.44,64,True,,2VdT56BGpdqNHUgOe1j5vc,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc,
itd,2023-02-27T22:16:53Z,Zack And Codeine,246dkjvS1zLTtiykXe5h60,Post Malone,beerbongs & bentleys,album,2018-04-27,204360,3.41,58,True,,5lZZmityu9TAjNvSY6GLhR,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR,
itd,2023-02-27T22:16:53Z,Takin' Shots,246dkjvS1zLTtiykXe5h60,Post Malone,beerbongs & bentleys,album,2018-04-27,216746,3.61,58,True,,5ffntNJnJOeFv7b7DCd0Bw,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw,
itd,2023-02-27T22:16:53Z,rockstar (feat. 21 Savage),246dkjvS1zLTtiykXe5h60,"Post Malone, 21 Savage",beerbongs & bentleys,album,2018-04-27,218146,3.64,81,True,,0e7ipj03S05BNilyu5bRzt,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,
itd,2023-02-27T22:16:53Z,Over Now,246dkjvS1zLTtiykXe5h60,Post Malone,beerbongs & bentleys,album,2018-04-27,246986,4.12,66,True,,09IOPhEh1OMe0HD9b36FJk,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk,
itd,2023-02-27T22:16:53Z,Psycho (feat. Ty Dolla $ign),246dkjvS1zLTtiykXe5h60,"Post Malone, Ty Dolla $ign",beerbongs & bentleys,album,2018-04-27,221440,3.69,74,True,,3swc6WTsr7rl9DqQKQA55C,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,
itd,2023-02-27T22:16:53Z,Better Now,246dkjvS1zLTtiykXe5h60,Post Malone,beerbongs & bentleys,album,2018-04-27,231266,3.85,80,True,,7dt6x5M1jzdTEt8oCbisTK,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,
itd,2023-02-27T22:16:53Z,Ball For Me (feat. Nicki Minaj),246dkjvS1zLTtiykXe5h60,"Post Malone, Nicki Minaj",beerbongs & bentleys,album,2018-04-27,206266,3.44,62,True,,6IaieqiCVvsNvEt6Y7yOFa,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa,
itd,2023-02-27T22:16:53Z,Otherside,246dkjvS1zLTtiykXe5h60,Post Malone,beerbongs & bentleys,album,2018-04-27,228226,3.8,61,True,,4qWCFTuNnmGNdY4egtb4ZY,https://open.spotify.com/track/4qWCFTuNnmGNdY4egtb4ZY,
itd,2023-02-27T22:16:53Z,Stay,246dkjvS1zLTtiykXe5h60,Post Malone,beerbongs & bentleys,album,2018-04-27,204426,3.41,70,True,,4H7WNRErSbONkM06blBoGc,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc,
itd,2023-02-27T22:16:53Z,Blame It On Me,246dkjvS1zLTtiykXe5h60,Post Malone,beerbongs & bentleys,album,2018-04-27,261799,4.36,59,False,,1ZemPoaj7LBj1RAQrb89EC,https://open.spotify.com/track/1ZemPoaj7LBj1RAQrb89EC,
itd,2023-02-27T22:16:53Z,Same Bitches (feat. G-Eazy & YG),246dkjvS1zLTtiykXe5h60,"Post Malone, G-Eazy, YG",beerbongs & bentleys,album,2018-04-27,212466,3.54,60,True,,688QpQAwqsLdBR6lr13wK1,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1,
itd,2023-02-27T22:16:53Z,Jonestown (Interlude),246dkjvS1zLTtiykXe5h60,Post Malone,beerbongs & bentleys,album,2018-04-27,112013,1.87,50,False,,0R6Jlsq25eZB3Wftpxi3oF,https://open.spotify.com/track/0R6Jlsq25eZB3Wftpxi3oF,
itd,2023-02-27T22:16:53Z,92 Explorer,246dkjvS1zLTtiykXe5h60,Post Malone,beerbongs & bentleys,album,2018-04-27,211426,3.52,65,True,,1D2L6MefbXon28PzIk9I3r,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r,
itd,2023-02-27T22:16:53Z,Candy Paint,246dkjvS1zLTtiykXe5h60,Post Malone,beerbongs & bentleys,album,2018-04-27,227533,3.79,72,True,,32lItqlMi4LBhb4k0BaSaC,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC,
itd,2023-02-27T22:16:53Z,Sugar Wraith,246dkjvS1zLTtiykXe5h60,Post Malone,beerbongs & bentleys,album,2018-04-27,228146,3.8,61,True,,0MrRAUcB8AZiB9ue2VOBYe,https://open.spotify.com/track/0MrRAUcB8AZiB9ue2VOBYe,
itd,2023-02-27T22:17:01Z,Hollywood's Bleeding,246dkjvS1zLTtiykXe5h60,Post Malone,Hollywood's Bleeding,album,2019-09-06,156266,2.6,73,False,,7sWRlDoTDX8geTR8zzr2vt,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt,
itd,2023-02-27T22:17:01Z,Saint-Tropez,246dkjvS1zLTtiykXe5h60,Post Malone,Hollywood's Bleeding,album,2019-09-06,150866,2.51,65,True,,05mDaV9Vb3wrzjF6OPZnhq,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq,
itd,2023-02-27T22:17:01Z,Enemies (feat. DaBaby),246dkjvS1zLTtiykXe5h60,"Post Malone, DaBaby",Hollywood's Bleeding,album,2019-09-06,196760,3.28,64,True,,0Xek5rqai2jcOWCYWJfVCF,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF,
itd,2023-02-27T22:17:01Z,Allergic,246dkjvS1zLTtiykXe5h60,Post Malone,Hollywood's Bleeding,album,2019-09-06,156893,2.61,58,True,,1YscJ7yVTlFxW3eF6pv5ba,https://open.spotify.com/track/1YscJ7yVTlFxW3eF6pv5ba,
itd,2023-02-27T22:17:01Z,A Thousand Bad Times,246dkjvS1zLTtiykXe5h60,Post Malone,Hollywood's Bleeding,album,2019-09-06,221173,3.69,64,True,,2J0NXdHr6MYvKDSxB7k3V2,https://open.spotify.com/track/2J0NXdHr6MYvKDSxB7k3V2,
itd,2023-02-27T22:17:01Z,Circles,246dkjvS1zLTtiykXe5h60,Post Malone,Hollywood's Bleeding,album,2019-09-06,215280,3.59,85,False,,21jGcNKet2qwijlDFuPiPb,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,
itd,2023-02-27T22:17:01Z,Die For Me (feat. Future & Halsey),246dkjvS1zLTtiykXe5h60,"Post Malone, Halsey, Future",Hollywood's Bleeding,album,2019-09-06,245266,4.09,69,True,,2C6WXnmZ66tHhHlnvwePiK,https://open.spotify.com/track/2C6WXnmZ66tHhHlnvwePiK,
itd,2023-02-27T22:17:01Z,On The Road (feat. Meek Mill & Lil Baby),246dkjvS1zLTtiykXe5h60,"Post Malone, Meek Mill, Lil Baby",Hollywood's Bleeding,album,2019-09-06,218320,3.64,67,True,,12Fkyg9lpmaz2zmKOfw2Y2,https://open.spotify.com/track/12Fkyg9lpmaz2zmKOfw2Y2,
itd,2023-02-27T22:17:01Z,Take What You Want (feat. Ozzy Osbourne & Travis Scott),246dkjvS1zLTtiykXe5h60,"Post Malone, Ozzy Osbourne, Travis Scott",Hollywood's Bleeding,album,2019-09-06,229573,3.83,79,False,,7CZyCXKG6d5ALeq41sLzbw,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw,
itd,2023-02-27T22:17:01Z,I'm Gonna Be,246dkjvS1zLTtiykXe5h60,Post Malone,Hollywood's Bleeding,album,2019-09-06,200680,3.34,64,True,,1ckLp8lCl8LipXI0ypX72m,https://open.spotify.com/track/1ckLp8lCl8LipXI0ypX72m,
itd,2023-02-27T22:17:01Z,Staring At The Sun (feat. SZA),246dkjvS1zLTtiykXe5h60,"Post Malone, SZA",Hollywood's Bleeding,album,2019-09-06,168280,2.8,64,True,,5KE9b4x7Zj2A8XtbkqhqTe,https://open.spotify.com/track/5KE9b4x7Zj2A8XtbkqhqTe,
itd,2023-02-27T22:17:01Z,Sunflower - Spider-Man: Into the Spider-Verse,246dkjvS1zLTtiykXe5h60,"Post Malone, Swae Lee",Hollywood's Bleeding,album,2019-09-06,157560,2.63,81,False,,0RiRZpuVRbi7oqRdSMwhQY,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,
itd,2023-02-27T22:17:01Z,Internet,246dkjvS1zLTtiykXe5h60,Post Malone,Hollywood's Bleeding,album,2019-09-06,123386,2.06,54,True,,0KAzP1Rbp0Vz5pw8i1KDDI,https://open.spotify.com/track/0KAzP1Rbp0Vz5pw8i1KDDI,
itd,2023-02-27T22:17:01Z,Goodbyes (feat. Young Thug),246dkjvS1zLTtiykXe5h60,"Post Malone, Young Thug",Hollywood's Bleeding,album,2019-09-06,174853,2.91,76,True,,0t3ZvGKlmYmVsDzBJAXK8C,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C,
itd,2023-02-27T22:17:01Z,Myself,246dkjvS1zLTtiykXe5h60,Post Malone,Hollywood's Bleeding,album,2019-09-06,158120,2.64,58,True,,2cvOfKHOHgwQlLiuLKP2xR,https://open.spotify.com/track/2cvOfKHOHgwQlLiuLKP2xR,
itd,2023-02-27T22:17:01Z,I Know,246dkjvS1zLTtiykXe5h60,Post Malone,Hollywood's Bleeding,album,2019-09-06,141413,2.36,60,True,,6b2mfHMqWCA74XmUuVJm8r,https://open.spotify.com/track/6b2mfHMqWCA74XmUuVJm8r,
itd,2023-02-27T22:17:01Z,Wow.,246dkjvS1zLTtiykXe5h60,Post Malone,Hollywood's Bleeding,album,2019-09-06,149546,2.49,77,True,,7xQAfvXzm3AkraOtGPWIZg,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,
itd,2023-02-27T22:17:08Z,Reputation,246dkjvS1zLTtiykXe5h60,Post Malone,Twelve Carat Toothache (Deluxe),album,2022-06-07,248177,4.14,46,True,,5WedFiLoUyE1e9d5JpxMFl,https://open.spotify.com/track/5WedFiLoUyE1e9d5JpxMFl,
itd,2023-02-27T22:17:08Z,Cooped Up (with Roddy Ricch),246dkjvS1zLTtiykXe5h60,"Post Malone, Roddy Ricch",Twelve Carat Toothache (Deluxe),album,2022-06-07,185857,3.1,46,True,,3RSNYrTfBFBv4NTRfKNp2M,https://open.spotify.com/track/3RSNYrTfBFBv4NTRfKNp2M,
itd,2023-02-27T22:17:08Z,Lemon Tree,246dkjvS1zLTtiykXe5h60,Post Malone,Twelve Carat Toothache (Deluxe),album,2022-06-07,243486,4.06,47,True,,3nCvNB04BBiBbK77KKYFCB,https://open.spotify.com/track/3nCvNB04BBiBbK77KKYFCB,
itd,2023-02-27T22:17:08Z,Wrapped Around Your Finger,246dkjvS1zLTtiykXe5h60,Post Malone,Twelve Carat Toothache (Deluxe),album,2022-06-07,193565,3.23,47,False,,5CtPTzdOkkb8Bhy5JnUYyT,https://open.spotify.com/track/5CtPTzdOkkb8Bhy5JnUYyT,
itd,2023-02-27T22:17:08Z,I Like You (A Happier Song) (with Doja Cat),246dkjvS1zLTtiykXe5h60,"Post Malone, Doja Cat",Twelve Carat Toothache (Deluxe),album,2022-06-07,192840,3.21,47,True,,0EFehFdU9HbOBzxzJ60IjE,https://open.spotify.com/track/0EFehFdU9HbOBzxzJ60IjE,
itd,2023-02-27T22:17:08Z,I Cannot Be (A Sadder Song) (with Gunna),246dkjvS1zLTtiykXe5h60,"Post Malone, Gunna",Twelve Carat Toothache (Deluxe),album,2022-06-07,169824,2.83,44,True,,2uoUmwEy9kSi1gp285zdsS,https://open.spotify.com/track/2uoUmwEy9kSi1gp285zdsS,
itd,2023-02-27T22:17:08Z,Insane,246dkjvS1zLTtiykXe5h60,Post Malone,Twelve Carat Toothache (Deluxe),album,2022-06-07,169660,2.83,51,True,,6zc1W5CuZER3AbTvRCfLoa,https://open.spotify.com/track/6zc1W5CuZER3AbTvRCfLoa,
itd,2023-02-27T22:17:08Z,Love/Hate Letter To Alcohol (with Fleet Foxes),246dkjvS1zLTtiykXe5h60,"Post Malone, Fleet Foxes",Twelve Carat Toothache (Deluxe),album,2022-06-07,183816,3.06,43,True,,7uSxfwJFwtZwP7NTHxto2B,https://open.spotify.com/track/7uSxfwJFwtZwP7NTHxto2B,
itd,2023-02-27T22:17:08Z,Wasting Angels (with The Kid LAROI),246dkjvS1zLTtiykXe5h60,"Post Malone, The Kid LAROI",Twelve Carat Toothache (Deluxe),album,2022-06-07,243158,4.05,44,False,,2mecYcpCQOoFtkRbtDiGg0,https://open.spotify.com/track/2mecYcpCQOoFtkRbtDiGg0,
itd,2023-02-27T22:17:08Z,Euthanasia,246dkjvS1zLTtiykXe5h60,Post Malone,Twelve Carat Toothache (Deluxe),album,2022-06-07,145795,2.43,42,True,,0AARQZvYkMgdATBz79AuVO,https://open.spotify.com/track/0AARQZvYkMgdATBz79AuVO,
itd,2023-02-27T22:17:08Z,When I’m Alone,246dkjvS1zLTtiykXe5h60,Post Malone,Twelve Carat Toothache (Deluxe),album,2022-06-07,195110,3.25,44,False,,2eQQ8JdEJkb9tRXCnMd1QO,https://open.spotify.com/track/2eQQ8JdEJkb9tRXCnMd1QO,
itd,2023-02-27T22:17:08Z,Waiting For A Miracle,246dkjvS1zLTtiykXe5h60,Post Malone,Twelve Carat Toothache (Deluxe),album,2022-06-07,141851,2.36,39,True,,14gWHtoBsZ02dpcBevAyZZ,https://open.spotify.com/track/14gWHtoBsZ02dpcBevAyZZ,
itd,2023-02-27T22:17:08Z,One Right Now (with The Weeknd),246dkjvS1zLTtiykXe5h60,"Post Malone, The Weeknd",Twelve Carat Toothache (Deluxe),album,2022-06-07,192721,3.21,44,True,,0UGyZR7RmVoYT0DBJCxTPy,https://open.spotify.com/track/0UGyZR7RmVoYT0DBJCxTPy,
itd,2023-02-27T22:17:08Z,"New Recording 12, Jan 3, 2020",246dkjvS1zLTtiykXe5h60,Post Malone,Twelve Carat Toothache (Deluxe),album,2022-06-07,92718,1.55,36,False,,3KZxVGMNNzlEdZ2sGcqWze,https://open.spotify.com/track/3KZxVGMNNzlEdZ2sGcqWze,
itd,2023-02-27T22:17:08Z,Waiting For Never,246dkjvS1zLTtiykXe5h60,Post Malone,Twelve Carat Toothache (Deluxe),album,2022-06-07,196986,3.28,65,True,,753lkDSNs2u188xbl8Vrnx,https://open.spotify.com/track/753lkDSNs2u188xbl8Vrnx,
itd,2023-02-27T22:17:08Z,Hateful,246dkjvS1zLTtiykXe5h60,Post Malone,Twelve Carat Toothache (Deluxe),album,2022-06-07,178160,2.97,53,True,,6p49tiDlXi6m9BD20P0z05,https://open.spotify.com/track/6p49tiDlXi6m9BD20P0z05,
itd,2023-02-27T22:17:39Z,me & ur ghost,2cFrymmkijnjDg9SS92EPM,blackbear,everything means nothing,album,2020-08-21,201398,3.36,58,True,,5tiZBnx5IvETA0Pj3gELjn,https://open.spotify.com/track/5tiZBnx5IvETA0Pj3gELjn,
itd,2023-02-27T22:17:42Z,1 SIDED LOVE,2cFrymmkijnjDg9SS92EPM,blackbear,ANONYMOUS,album,2019-04-26,170666,2.84,47,False,,6IczEOHGVd4jZ3QqN5cHc0,https://open.spotify.com/track/6IczEOHGVd4jZ3QqN5cHc0,
itd,2023-02-27T22:17:46Z,weak when ur around,2cFrymmkijnjDg9SS92EPM,blackbear,dead,single,2015-06-02,169500,2.83,51,True,,3UWkbO4emEOu9YUeOGq3vU,https://open.spotify.com/track/3UWkbO4emEOu9YUeOGq3vU,
itd,2023-02-27T22:17:49Z,hell is where i dreamt of u and woke up alone,2cFrymmkijnjDg9SS92EPM,blackbear,digital druglord,album,2017-04-21,168428,2.81,40,True,,1PcU7Qy3VUgeYaByCThdm9,https://open.spotify.com/track/1PcU7Qy3VUgeYaByCThdm9,
itd,2023-02-27T22:17:53Z,I miss the old u,2cFrymmkijnjDg9SS92EPM,blackbear,digital druglord,album,2017-04-21,211127,3.52,55,True,,3jfFw63n74qkinjHibNPMS,https://open.spotify.com/track/3jfFw63n74qkinjHibNPMS,
itd,2023-02-27T22:17:57Z,do re mi,2cFrymmkijnjDg9SS92EPM,blackbear,digital druglord,album,2017-04-21,212027,3.53,69,True,,6Se3x9ANMLv0dCDsjGmEjh,https://open.spotify.com/track/6Se3x9ANMLv0dCDsjGmEjh,
itd,2023-02-27T22:18:02Z,dead inside,2cFrymmkijnjDg9SS92EPM,blackbear,in loving memory,album,2022-08-26,183643,3.06,43,True,,2Oo397nWzelAKMQBBIL8YI,https://open.spotify.com/track/2Oo397nWzelAKMQBBIL8YI,
itd,2023-02-27T22:18:06Z,gfy (with Machine Gun Kelly),2cFrymmkijnjDg9SS92EPM,"blackbear, mgk",in loving memory,album,2022-08-26,172821,2.88,54,True,,4nvGIQPgLnWWJUJrnRsIOX,https://open.spotify.com/track/4nvGIQPgLnWWJUJrnRsIOX,
itd,2023-02-27T22:18:10Z,Just My Luck,3tQx1LPXbsYjE9VwN1Peaa,"Marc E. Bassy, blackbear",PMD,album,2019-09-27,186496,3.11,43,True,,2QsBAfiNmngcrZsOTznqBG,https://open.spotify.com/track/2QsBAfiNmngcrZsOTznqBG,
itd,2023-02-27T22:18:19Z,smile again,2cFrymmkijnjDg9SS92EPM,blackbear,everything means nothing,album,2020-08-21,149253,2.49,46,False,,0rWMOzZ7fFYZWI1qlCY4Ig,https://open.spotify.com/track/0rWMOzZ7fFYZWI1qlCY4Ig,
itd,2023-02-27T22:18:23Z,Echo (feat. blackbear),04gDigrS5kc9YWfZHwBETP,"Maroon 5, blackbear",JORDI (Deluxe),album,2021-06-11,178620,2.98,53,False,pop,54WpJSyO81dpA40MKJHd0C,https://open.spotify.com/track/54WpJSyO81dpA40MKJHd0C,
itd,2023-02-27T22:18:29Z,idfc,2cFrymmkijnjDg9SS92EPM,blackbear,dead,single,2015-06-02,207026,3.45,69,True,,3SErMoIKdRELto2OspGs5L,https://open.spotify.com/track/3SErMoIKdRELto2OspGs5L,
itd,2023-02-27T22:18:34Z,PILL BREAKER (feat. blackbear & Machine Gun Kelly),6Xgp2XMz1fhVYe7i6yNAax,"Trippie Redd, Travis Barker, mgk, blackbear",Pegasus: Neon Shark vs Pegasus Presented By Travis Barker (Deluxe),album,2021-02-19,177058,2.95,0,True,melodic rap,7jjnn6K7p5MgOFuqLypAcM,https://open.spotify.com/track/7jjnn6K7p5MgOFuqLypAcM,
itd,2023-02-27T22:18:38Z,chateau,2cFrymmkijnjDg9SS92EPM,blackbear,digital druglord,album,2017-04-21,212926,3.55,54,True,,5IdrsGhB8D7RwNwGra9V6i,https://open.spotify.com/track/5IdrsGhB8D7RwNwGra9V6i,
itd,2023-02-27T22:18:43Z,Hard On Yourself,6VuMaDnrHyPL1p4EHjYLi7,"Charlie Puth, blackbear",Hard On Yourself,single,2020-08-14,160825,2.68,53,False,"soft pop, pop",6o4LOloYJc8yu0CdvOvifU,https://open.spotify.com/track/6o4LOloYJc8yu0CdvOvifU,
itd,2023-02-27T22:18:46Z,why are girls?,2cFrymmkijnjDg9SS92EPM,blackbear,everything means nothing,album,2020-08-21,187810,3.13,39,True,,0WHLAdmj06siT3xEB4gU5N,https://open.spotify.com/track/0WHLAdmj06siT3xEB4gU5N,
itd,2023-02-27T22:18:50Z,Hate The Way (feat. blackbear),02kJSzxNuaWGqwubyUba0Z,"G-Eazy, blackbear",Hate The Way (feat. blackbear),single,2020-10-16,214363,3.57,50,True,,3QGppKBPd9gHOgHJzRbVIw,https://open.spotify.com/track/3QGppKBPd9gHOgHJzRbVIw,
itd,2023-02-27T22:18:54Z,if I were u (with Lauv),2cFrymmkijnjDg9SS92EPM,"blackbear, Lauv",everything means nothing,album,2020-08-21,186468,3.11,50,True,,2ttGfRawDPWlkAoXxP5Z72,https://open.spotify.com/track/2ttGfRawDPWlkAoXxP5Z72,
itd,2023-02-27T22:19:01Z,queen of broken hearts,2cFrymmkijnjDg9SS92EPM,blackbear,queen of broken hearts,single,2020-07-10,171171,2.85,0,True,,1YaLBadQjS701ZLZRGjPMX,https://open.spotify.com/track/1YaLBadQjS701ZLZRGjPMX,
itd,2023-02-27T22:19:29Z,OVER YOU,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,F*CK LOVE 3+: OVER YOU,album,2021-07-27,150888,2.51,52,True,,23JVRF8F2C1TV2QDDNn213,https://open.spotify.com/track/23JVRF8F2C1TV2QDDNn213,
itd,2023-02-27T22:19:29Z,NOT SOBER (feat. Polo G & Stunna Gambino),2tIP7SsRs7vjIcLrU85W8J,"The Kid LAROI, Polo G, Stunna Gambino",F*CK LOVE 3+: OVER YOU,album,2021-07-27,216000,3.6,60,True,,29t9XYOV65fFXiVzFFJgHH,https://open.spotify.com/track/29t9XYOV65fFXiVzFFJgHH,
itd,2023-02-27T22:19:29Z,STAY (with Justin Bieber),2tIP7SsRs7vjIcLrU85W8J,"The Kid LAROI, Justin Bieber",F*CK LOVE 3+: OVER YOU,album,2021-07-27,141805,2.36,80,True,,567e29TDzLwZwfDuEpGTwo,https://open.spotify.com/track/567e29TDzLwZwfDuEpGTwo,
itd,2023-02-27T22:19:29Z,SAME ENERGY,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,F*CK LOVE 3+: OVER YOU,album,2021-07-27,93176,1.55,56,True,,0oSVZClSSfn4aacXvdmkuj,https://open.spotify.com/track/0oSVZClSSfn4aacXvdmkuj,
itd,2023-02-27T22:19:29Z,DON'T LEAVE ME (feat. G Herbo & Lil Durk),2tIP7SsRs7vjIcLrU85W8J,"The Kid LAROI, G Herbo, Lil Durk",F*CK LOVE 3+: OVER YOU,album,2021-07-27,167965,2.8,45,True,,2n1XN46reBpu5I9wDwzZMP,https://open.spotify.com/track/2n1XN46reBpu5I9wDwzZMP,
itd,2023-02-27T22:19:29Z,BAD NEWS,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,F*CK LOVE 3+: OVER YOU,album,2021-07-27,131364,2.19,48,True,,6oFJuAS9OYFfMRFJ08SI1S,https://open.spotify.com/track/6oFJuAS9OYFfMRFJ08SI1S,
itd,2023-02-27T22:19:29Z,STILL CHOSE YOU (feat. Mustard),2tIP7SsRs7vjIcLrU85W8J,"The Kid LAROI, Mustard",F*CK LOVE 3+: OVER YOU,album,2021-07-27,171428,2.86,57,True,,7xJqJxiM5f0BZQLWCbOuWz,https://open.spotify.com/track/7xJqJxiM5f0BZQLWCbOuWz,
itd,2023-02-27T22:19:29Z,I DON'T KNOW,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,F*CK LOVE 3+: OVER YOU,album,2021-07-27,134302,2.24,50,True,,7azFd0yynobtMV5yIlG5H0,https://open.spotify.com/track/7azFd0yynobtMV5yIlG5H0,
itd,2023-02-27T22:19:29Z,ABOUT YOU,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,F*CK LOVE 3+: OVER YOU,album,2021-07-27,128894,2.15,51,True,,5G7P83QgRGqnzJZmMJuxOH,https://open.spotify.com/track/5G7P83QgRGqnzJZmMJuxOH,
itd,2023-02-27T22:19:29Z,LONELY AND F*CKED UP,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,F*CK LOVE 3+: OVER YOU,album,2021-07-27,162818,2.71,49,True,,39KjdyH9mQhJ4rcrNNrXYa,https://open.spotify.com/track/39KjdyH9mQhJ4rcrNNrXYa,
